date,date_month,lambda,q_full,q_5,d_2,d_4,kappa5_2,kappa5_4,max_interval_residual,solver_backend
2007-12-01,2007-12,0.043976036093027214,0.3423469936409088,0.04165152824728324,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.04605922041145106,0.332676732213293,0.040945211386712435,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.04824108704165369,0.32314771495195027,0.04024575450186683,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.0505263106533568,0.3137662909378498,0.03955379366683026,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.05291978735958442,0.3045383486072205,0.03886993537039442,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.05542664520663107,0.29546930604357746,0.038194754680967766,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.05805225516094899,0.2865641042346396,0.03752879365817813,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.06080224261649424,0.2778272032381988,0.03687256001647883,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.06368249944718586,0.26926258117258806,0.036226526042957896,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.06669919663030122,0.2608737359215015,0.03559112776855111,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.0698587974678525,0.2526636894198732,0.03496676438902538,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.07316807143427195,0.2446349943675108,0.03435379792946629,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.07663410868007459,0.23678974320038554,0.03375255314361189,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.08026433522257174,0.2291295791359485,0.033163317637248085,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.08406652885618325,0.22165570909857893,0.03258634220303906,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.08804883581643465,0.21436891832421642,0.032021841352623634,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.09221978823334327,0.20726958643924726,0.03146999403056551,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.09658832241158703,0.20035770480763815,0.030930944493804152,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.1011637979766207,0.19363289494192246,0.030404803339603177,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.10595601792776159,0.18709442777768667,0.029891648664621004,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.11097524964120721,0.18074124361742258,0.029391527337618344,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.11623224686798524,0.17457197255768847,0.028904456368445075,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.12173827277396614,0.16858495522320183,0.028430424356292977,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.12750512407130135,0.16277826364243486,0.02796939300073406,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.13354515629298988,0.15714972211124395,0.027521298659759955,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
2007-12-01,2007-12,0.13987131026472385,0.1516969279037451,0.0270860539398695,1,1,0.2413045870752756,0.2413045870752756,1.9592740151474088e-11,dense_generalized_eigh
