date,date_month,lambda,q_full,q_5,exact_error,d_2,d_4,kappa5_2,kappa5_4,max_generalized_residual,solver_backend
2007-12-01,2007-12,1.7027691722258995,0.30203120706671305,0.02938263015685975,0.2726485769098533,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.7834308769319094,0.2926828996362136,0.028530833192297402,0.2641520664439162,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.8679135990207827,0.2834968586273932,0.027690076985315212,0.255806781642078,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,1.9563983435170649,0.27447802985429265,0.02686103065781157,0.24761699919648109,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.049074689815848,0.26563086961714316,0.02604432011637337,0.2395865495007698,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.1461411978584035,0.25695934414900634,0.025240526777048397,0.23171881737195793,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.247805833548725,0.24846693180412305,0.02445018660629264,0.2240167451978304,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.354286414322418,0.2401566278483946,0.023673789472759464,0.21648283837563512,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.4658110758226037,0.2320309516926058,0.02291177880137459,0.2091191728912312,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.5826187606826774,0.22409195639247953,0.022164551518225495,0.20192740487425404,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.704959730463134,0.2163412402264646,0.021432458272217472,0.1949087819542471,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.833096101839324,0.20877996015229547,0.020715803917233107,0.18806415623506237,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,2.9673024081888695,0.20140884693674974,0.020014848236691363,0.18139399870005837,0,0,,,0.0,scipy.linalg.eigh subset_by_value
2007-12-01,2007-12,3.107866187782014,0.19422822174951793,0.019329806890937995,0.17489841485857993,0,0,,,0.0,scipy.linalg.eigh subset_by_value
